0	0	0	0	-7.524725999999999e-11	0	7.62711136e-10	0	0	-3.95916498e-10	0	-5.34179389e-10	0	-2.4905426e-10	0	-4.00638105e-11	0	-3.64719015e-11	0	-1.11262357e-10	0	0	0	0	1.71865722e-10	0	-6.05064413e-10	0	0	8.30767393e-11	0	-7.6173594e-10	0	-1.00350577e-10	0	-3.52302116e-10	0	0	-5.57853852e-11	0	-7.85924029e-11	0	1.47204654e-12	0	1.55140439e-11	0	2.57644833e-11	0	1.1442497e-10	0	-2.03837545e-11	0	3.73114386e-10	0	-9.23905309e-11	0	4.42693336e-10	0	0	0	8.02288729e-11	0	2.43614764e-11	0	0	-2.65215593e-11	0	-2.66033385e-11	0	1.07102444e-11	0	7.86145045e-11	0	0	4.10271171e-12	0	-2.77648387e-11	0	-3.51212988e-11	0	-4.32215023e-11	0	5.76419943e-11	0	1.33878004e-10	0	5.61922418e-11	0	-2.72044594e-10	0	-1.63416732e-10	0	1.90181051e-10	0
0	1.76441972e-10	-1.13996354e-09	-2.9694073e-10	0	3.82801669e-10	0	9.81358726e-10	-1.09839181e-09	0	-1.00758134e-09	0	-3.32037072e-10	0	3.70997784e-10	0	-5.50168614e-11	0	-1.69009954e-11	0	2.83996655e-10	-5.13288323e-10	7.63845232e-10	-1.69034647e-09	0	2.54047224e-10	0	-1.32807504e-09	4.21896745e-10	0	-4.14954546e-10	0	-8.81830124e-10	0	-3.92551126e-10	0	-2.87062004e-10	-1.37474778e-10	0	-1.32998343e-10	0	-6.333248960000001e-11	0	-3.64486031e-12	0	6.88931014e-12	0	-1.02382873e-10	0	-8.41020906e-11	0	-1.74797496e-10	0	-4.19775606e-10	0	1.86227061e-10	0	-9.66899466e-10	-2.63855051e-10	4.55084323e-11	0	9.757409150000001e-11	0	1.3451442e-10	-1.39392618e-10	0	2.07901039e-11	0	-1.4186738e-10	0	4.0767838e-11	0	8.316682500000001e-11	1.94856514e-11	0	-3.09778424e-11	0	-2.95969754e-11	0	8.66503772e-11	0	3.78098856e-11	0	-2.29171192e-10	0	-7.43476599e-11	0	2.40448086e-10	0	1.8326179e-10	0	1.75408847e-10	0	-2.37983655e-10
0	0	0	0	-546750	0	1275750	0	0	-1913625	0	-637875	0	1913625	0	637875	0	546750	0	-1275750	0	0	0	0	820125	0	-637875	0	0	273375	0	-637875	0	-273375	0	-273375	0	0	-136687.5	0	-45562.5	0	136687.5	0	45562.5	0	273375	0	273375	0	-273375	0	637875	0	-820125	0	637875	0	0	0	-820125	0	637875	0	0	273375	0	-637875	0	273375	0	273375	0	0	-136687.5	0	-45562.5	0	136687.5	0	45562.5	0	-273375	0	-273375	0	-273375	0	637875	0	820125	0	-637875	0
0	-2.94805709e-10	0	3.61707155e-10	0	-3.80089912e-10	0	0	1.36852189e-09	0	9.711533730000001e-10	0	0	0	-3.48986729e-10	0	0	0	3.50226806e-11	0	0	5.77199072e-10	-7.27564252e-10	0	0	-2.84319905e-10	0	0	-5.81153568e-10	0	3.74004693e-10	0	0	0	3.94189386e-10	0	0	1.84880722e-10	0	1.38997315e-10	0	0	0	2.06678152e-12	0	0	0	9.61207697e-11	0	0	0	1.59666883e-10	0	0	0	-2.00585698e-10	0	0	2.59256105e-10	0	0	-5.75941079e-11	0	0	2.02514715e-10	0	-1.15813427e-11	0	0	0	-3.66459938e-11	0	0	-2.28280917e-11	0	1.9251998e-11	0	0	0	-7.666696700000001e-11	0	0	0	2.27540245e-10	0	0	0	-2.34532492e-10	0	0	0	-1.46774481e-10	0	0
0	0	0	0	-7.97603606e-11	0	7.56918144e-10	0	0	-3.86500981e-10	0	-5.250253790000001e-10	0	-2.39187656e-10	0	-5.1050212e-11	0	-3.54889837e-11	0	-1.03492119e-10	0	0	0	0	1.68506957e-10	0	-5.99644367e-10	0	0	8.39211572e-11	0	-7.65217491e-10	0	-1.02516121e-10	0	-3.50985192e-10	0	0	-5.6353657e-11	0	-7.74149259e-11	0	1.30966208e-12	0	1.6953685e-11	0	2.45035495e-11	0	1.15643162e-10	0	-2.3359795e-11	0	3.74239771e-10	0	-9.46566204e-11	0	4.47745499e-10	0	0	0	8.123328450000001e-11	0	3.28814389e-11	0	0	-2.63567233e-11	0	-3.22533928e-11	0	1.05564173e-11	0	7.63658553e-11	0	0	5.33098164e-12	0	-2.78213037e-11	0	-3.56891572e-11	0	-4.32710923e-11	0	5.7485393e-11	0	1.33436502e-10	0	5.62166641e-11	0	-2.70743417e-10	0	-1.64485569e-10	0	1.91963676e-10	0
0	1093500	0	0	0	729000	0	0	0	0	-1275750	0	0	0	-1275750	0	0	0	729000	0	0	0	911250	0	0	364500	0	0	0	0	-364500	0	0	0	-364500	0	0	0	0	-91125	0	0	0	-91125	0	0	0	-364500	0	0	0	-364500	0	0	0	364500	0	0	911250	0	0	-364500	0	0	0	0	-364500	0	0	0	364500	0	0	0	0	-91125	0	0	0	-91125	0	0	0	364500	0	0	0	-364500	0	0	0	-364500	0	0
0	-2.94805709e-10	0	3.61707155e-10	0	-3.80089912e-10	0	0	1.36852189e-09	0	9.711533730000001e-10	0	0	0	-3.48986729e-10	0	0	0	3.50226806e-11	0	0	5.77199072e-10	-7.27564252e-10	0	0	-2.84319905e-10	0	0	-5.81153568e-10	0	3.74004693e-10	0	0	0	3.94189386e-10	0	0	1.84880722e-10	0	1.38997315e-10	0	0	0	2.06678152e-12	0	0	0	9.61207697e-11	0	0	0	1.59666883e-10	0	0	0	-2.00585698e-10	0	0	2.59256105e-10	0	0	-5.75941079e-11	0	0	2.02514715e-10	0	-1.15813427e-11	0	0	0	-3.66459938e-11	0	0	-2.28280917e-11	0	1.9251998e-11	0	0	0	-7.666696700000001e-11	0	0	0	2.27540245e-10	0	0	0	-2.34532492e-10	0	0	0	-1.46774481e-10	0	0
0	1093500	0	0	0	729000	0	0	0	0	-1275750	0	0	0	-1275750	0	0	0	729000	0	0	0	911250	0	0	364500	0	0	0	0	-364500	0	0	0	-364500	0	0	0	0	-91125	0	0	0	-91125	0	0	0	-364500	0	0	0	-364500	0	0	0	364500	0	0	911250	0	0	-364500	0	0	0	0	-364500	0	0	0	364500	0	0	0	0	-91125	0	0	0	-91125	0	0	0	364500	0	0	0	-364500	0	0	0	-364500	0	0
0	0	0	0	3.01330558e-10	0	0	0	0	1.54385074e-09	0	0	0	9.766055850000001e-10	0	0	0	1.62430404e-10	0	0	0	0	0	0	-7.62631812e-10	0	0	0	0	-3.51884378e-10	0	0	0	3.58435908e-10	0	0	0	0	2.12402875e-10	0	0	0	-1.49088872e-11	0	0	0	-6.332030060000001e-11	0	0	0	1.12376608e-10	0	0	0	4.39755121e-10	0	0	0	0	0	-2.7232562e-10	0	0	0	0	1.15646799e-10	0	0	0	-1.70273743e-11	0	0	0	0	-1.36639756e-11	0	0	0	1.43561905e-10	0	0	0	-2.77618136e-10	0	0	0	-2.44802784e-10	0	0	0	5.81320056e-10	0	0	0
0	0	0	0	729000	0	0	0	0	2551500	0	0	0	-2551500	0	0	0	-729000	0	0	0	0	0	0	-1093500	0	0	0	0	-364500	0	0	0	364500	0	0	0	0	182250	0	0	0	-182250	0	0	0	-364500	0	0	0	364500	0	0	0	1093500	0	0	0	0	0	1093500	0	0	0	0	-364500	0	0	0	-364500	0	0	0	0	182250	0	0	0	-182250	0	0	0	364500	0	0	0	364500	0	0	0	-1093500	0	0	0
0	0	0	-7.34316407e-10	0	0	0	0	-2.77188032e-09	0	0	0	0	0	0	0	0	0	0	0	0	-1.2388675e-09	0	0	0	0	0	0	1.20442341e-09	0	0	0	0	0	0	0	0	-3.96077616e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.40715138e-10	0	0	0	0	0	0	0	0	9.49973143e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
